".rownames","notfullypaid.fctr","notfullypaid.fctr.predict.MFO.myMFO_classfr.prob","notfullypaid.fctr.predict.MFO.myMFO_classfr","notfullypaid.fctr.predict.MFO.myMFO_classfr.accurate"
"2923","N",0.160029828486204,"N",TRUE
"2929","N",0.160029828486204,"N",TRUE
"2933","N",0.160029828486204,"N",TRUE
"2935","N",0.160029828486204,"N",TRUE
"2936","N",0.160029828486204,"N",TRUE
"2937","N",0.160029828486204,"N",TRUE
"2938","N",0.160029828486204,"N",TRUE
"2939","N",0.160029828486204,"N",TRUE
"2942","N",0.160029828486204,"N",TRUE
"2945","N",0.160029828486204,"N",TRUE
"2948","N",0.160029828486204,"N",TRUE
"2949","N",0.160029828486204,"N",TRUE
"2953","N",0.160029828486204,"N",TRUE
"2957","N",0.160029828486204,"N",TRUE
"2964","N",0.160029828486204,"N",TRUE
"2965","N",0.160029828486204,"N",TRUE
"2968","N",0.160029828486204,"N",TRUE
"2969","N",0.160029828486204,"N",TRUE
"297","N",0.160029828486204,"N",TRUE
"2971","N",0.160029828486204,"N",TRUE
"2972","N",0.160029828486204,"N",TRUE
"2978","N",0.160029828486204,"N",TRUE
"2993","N",0.160029828486204,"N",TRUE
"2996","N",0.160029828486204,"N",TRUE
"3","N",0.160029828486204,"N",TRUE
"300","N",0.160029828486204,"N",TRUE
"3000","N",0.160029828486204,"N",TRUE
"3001","N",0.160029828486204,"N",TRUE
"3006","N",0.160029828486204,"N",TRUE
"3007","N",0.160029828486204,"N",TRUE
"3016","Y",0.160029828486204,"N",FALSE
"3018","N",0.160029828486204,"N",TRUE
"3019","N",0.160029828486204,"N",TRUE
"302","N",0.160029828486204,"N",TRUE
"3021","N",0.160029828486204,"N",TRUE
"3025","N",0.160029828486204,"N",TRUE
"3027","N",0.160029828486204,"N",TRUE
"3032","N",0.160029828486204,"N",TRUE
"3034","N",0.160029828486204,"N",TRUE
"3036","N",0.160029828486204,"N",TRUE
"3040","N",0.160029828486204,"N",TRUE
"3042","N",0.160029828486204,"N",TRUE
"3043","N",0.160029828486204,"N",TRUE
"3049","N",0.160029828486204,"N",TRUE
"305","N",0.160029828486204,"N",TRUE
"3050","N",0.160029828486204,"N",TRUE
"3060","N",0.160029828486204,"N",TRUE
"3063","N",0.160029828486204,"N",TRUE
"3064","N",0.160029828486204,"N",TRUE
"3065","Y",0.160029828486204,"N",FALSE
"3066","N",0.160029828486204,"N",TRUE
"3068","N",0.160029828486204,"N",TRUE
"3072","N",0.160029828486204,"N",TRUE
"3077","N",0.160029828486204,"N",TRUE
"309","N",0.160029828486204,"N",TRUE
"3095","N",0.160029828486204,"N",TRUE
"3099","N",0.160029828486204,"N",TRUE
"310","Y",0.160029828486204,"N",FALSE
"3103","N",0.160029828486204,"N",TRUE
"3119","N",0.160029828486204,"N",TRUE
"3122","N",0.160029828486204,"N",TRUE
"313","N",0.160029828486204,"N",TRUE
"3133","N",0.160029828486204,"N",TRUE
"3137","Y",0.160029828486204,"N",FALSE
"3139","N",0.160029828486204,"N",TRUE
"3140","N",0.160029828486204,"N",TRUE
"3143","N",0.160029828486204,"N",TRUE
"3149","N",0.160029828486204,"N",TRUE
"3150","N",0.160029828486204,"N",TRUE
"3151","N",0.160029828486204,"N",TRUE
"3154","N",0.160029828486204,"N",TRUE
"3158","Y",0.160029828486204,"N",FALSE
"316","N",0.160029828486204,"N",TRUE
"3162","N",0.160029828486204,"N",TRUE
"3165","N",0.160029828486204,"N",TRUE
"3167","N",0.160029828486204,"N",TRUE
"3169","N",0.160029828486204,"N",TRUE
"3173","N",0.160029828486204,"N",TRUE
"3178","N",0.160029828486204,"N",TRUE
"3180","N",0.160029828486204,"N",TRUE
"3182","N",0.160029828486204,"N",TRUE
"3186","N",0.160029828486204,"N",TRUE
"319","N",0.160029828486204,"N",TRUE
"3192","N",0.160029828486204,"N",TRUE
"3195","N",0.160029828486204,"N",TRUE
"3198","N",0.160029828486204,"N",TRUE
"3199","N",0.160029828486204,"N",TRUE
"321","N",0.160029828486204,"N",TRUE
"3211","N",0.160029828486204,"N",TRUE
"3214","N",0.160029828486204,"N",TRUE
"3216","N",0.160029828486204,"N",TRUE
"3218","N",0.160029828486204,"N",TRUE
"3219","N",0.160029828486204,"N",TRUE
"3224","N",0.160029828486204,"N",TRUE
"3225","Y",0.160029828486204,"N",FALSE
"3227","N",0.160029828486204,"N",TRUE
"3229","N",0.160029828486204,"N",TRUE
"3235","N",0.160029828486204,"N",TRUE
"3238","N",0.160029828486204,"N",TRUE
"3240","Y",0.160029828486204,"N",FALSE
"3243","N",0.160029828486204,"N",TRUE
"3245","N",0.160029828486204,"N",TRUE
"3246","N",0.160029828486204,"N",TRUE
"325","Y",0.160029828486204,"N",FALSE
"3251","N",0.160029828486204,"N",TRUE
"3253","N",0.160029828486204,"N",TRUE
"3256","N",0.160029828486204,"N",TRUE
"326","N",0.160029828486204,"N",TRUE
"3261","N",0.160029828486204,"N",TRUE
"3264","N",0.160029828486204,"N",TRUE
"3268","N",0.160029828486204,"N",TRUE
"327","N",0.160029828486204,"N",TRUE
"3271","N",0.160029828486204,"N",TRUE
"3272","N",0.160029828486204,"N",TRUE
"3276","N",0.160029828486204,"N",TRUE
"3279","N",0.160029828486204,"N",TRUE
"3288","N",0.160029828486204,"N",TRUE
"3289","N",0.160029828486204,"N",TRUE
"3293","N",0.160029828486204,"N",TRUE
"3301","N",0.160029828486204,"N",TRUE
"3305","N",0.160029828486204,"N",TRUE
"3307","N",0.160029828486204,"N",TRUE
"331","N",0.160029828486204,"N",TRUE
"3310","N",0.160029828486204,"N",TRUE
"3315","Y",0.160029828486204,"N",FALSE
"3321","N",0.160029828486204,"N",TRUE
"3323","N",0.160029828486204,"N",TRUE
"3326","N",0.160029828486204,"N",TRUE
"3328","Y",0.160029828486204,"N",FALSE
"3329","N",0.160029828486204,"N",TRUE
"333","N",0.160029828486204,"N",TRUE
"3330","N",0.160029828486204,"N",TRUE
"3333","N",0.160029828486204,"N",TRUE
"3337","N",0.160029828486204,"N",TRUE
"3339","N",0.160029828486204,"N",TRUE
"334","Y",0.160029828486204,"N",FALSE
"3346","N",0.160029828486204,"N",TRUE
"3347","N",0.160029828486204,"N",TRUE
"3351","N",0.160029828486204,"N",TRUE
"3352","N",0.160029828486204,"N",TRUE
"3356","N",0.160029828486204,"N",TRUE
"3359","N",0.160029828486204,"N",TRUE
"336","N",0.160029828486204,"N",TRUE
"3361","N",0.160029828486204,"N",TRUE
"3362","N",0.160029828486204,"N",TRUE
"3363","N",0.160029828486204,"N",TRUE
"3366","Y",0.160029828486204,"N",FALSE
"3368","N",0.160029828486204,"N",TRUE
"337","N",0.160029828486204,"N",TRUE
"3372","N",0.160029828486204,"N",TRUE
"3374","N",0.160029828486204,"N",TRUE
"3376","N",0.160029828486204,"N",TRUE
"3387","N",0.160029828486204,"N",TRUE
"3388","N",0.160029828486204,"N",TRUE
"3389","N",0.160029828486204,"N",TRUE
"339","Y",0.160029828486204,"N",FALSE
"3391","N",0.160029828486204,"N",TRUE
"3398","N",0.160029828486204,"N",TRUE
"3401","N",0.160029828486204,"N",TRUE
"3404","N",0.160029828486204,"N",TRUE
"3405","N",0.160029828486204,"N",TRUE
"3408","N",0.160029828486204,"N",TRUE
"3409","N",0.160029828486204,"N",TRUE
"341","Y",0.160029828486204,"N",FALSE
"3413","N",0.160029828486204,"N",TRUE
"3414","N",0.160029828486204,"N",TRUE
"3415","N",0.160029828486204,"N",TRUE
"3417","N",0.160029828486204,"N",TRUE
"3420","Y",0.160029828486204,"N",FALSE
"3422","Y",0.160029828486204,"N",FALSE
"3426","N",0.160029828486204,"N",TRUE
"3428","N",0.160029828486204,"N",TRUE
"3432","Y",0.160029828486204,"N",FALSE
"3434","N",0.160029828486204,"N",TRUE
"3437","N",0.160029828486204,"N",TRUE
"344","N",0.160029828486204,"N",TRUE
"3443","N",0.160029828486204,"N",TRUE
"3445","N",0.160029828486204,"N",TRUE
"3446","N",0.160029828486204,"N",TRUE
"3448","N",0.160029828486204,"N",TRUE
"3454","N",0.160029828486204,"N",TRUE
"3459","N",0.160029828486204,"N",TRUE
"3465","N",0.160029828486204,"N",TRUE
"3467","N",0.160029828486204,"N",TRUE
"3469","N",0.160029828486204,"N",TRUE
"3471","Y",0.160029828486204,"N",FALSE
"3479","N",0.160029828486204,"N",TRUE
"3482","N",0.160029828486204,"N",TRUE
"3484","N",0.160029828486204,"N",TRUE
"3485","N",0.160029828486204,"N",TRUE
"3487","N",0.160029828486204,"N",TRUE
"349","N",0.160029828486204,"N",TRUE
"3490","N",0.160029828486204,"N",TRUE
"3491","N",0.160029828486204,"N",TRUE
"3492","N",0.160029828486204,"N",TRUE
"3493","Y",0.160029828486204,"N",FALSE
"3494","N",0.160029828486204,"N",TRUE
"3495","N",0.160029828486204,"N",TRUE
"3498","N",0.160029828486204,"N",TRUE
"350","Y",0.160029828486204,"N",FALSE
"3503","N",0.160029828486204,"N",TRUE
"3504","N",0.160029828486204,"N",TRUE
"3508","Y",0.160029828486204,"N",FALSE
"3510","N",0.160029828486204,"N",TRUE
"3512","Y",0.160029828486204,"N",FALSE
"3516","Y",0.160029828486204,"N",FALSE
"3519","N",0.160029828486204,"N",TRUE
"3522","N",0.160029828486204,"N",TRUE
"3523","N",0.160029828486204,"N",TRUE
"3527","N",0.160029828486204,"N",TRUE
"3529","N",0.160029828486204,"N",TRUE
"3532","N",0.160029828486204,"N",TRUE
"3533","N",0.160029828486204,"N",TRUE
"3534","N",0.160029828486204,"N",TRUE
"3535","N",0.160029828486204,"N",TRUE
"3536","N",0.160029828486204,"N",TRUE
"3537","N",0.160029828486204,"N",TRUE
"354","N",0.160029828486204,"N",TRUE
"3543","N",0.160029828486204,"N",TRUE
"3544","N",0.160029828486204,"N",TRUE
"3551","N",0.160029828486204,"N",TRUE
"3553","N",0.160029828486204,"N",TRUE
"356","N",0.160029828486204,"N",TRUE
"3561","N",0.160029828486204,"N",TRUE
"3562","N",0.160029828486204,"N",TRUE
"3563","Y",0.160029828486204,"N",FALSE
"3565","N",0.160029828486204,"N",TRUE
"3566","N",0.160029828486204,"N",TRUE
"3567","Y",0.160029828486204,"N",FALSE
"357","Y",0.160029828486204,"N",FALSE
"3573","N",0.160029828486204,"N",TRUE
"3579","N",0.160029828486204,"N",TRUE
"3584","N",0.160029828486204,"N",TRUE
"3585","N",0.160029828486204,"N",TRUE
"3587","N",0.160029828486204,"N",TRUE
"3588","N",0.160029828486204,"N",TRUE
"3589","N",0.160029828486204,"N",TRUE
"3593","N",0.160029828486204,"N",TRUE
"3595","N",0.160029828486204,"N",TRUE
"3596","N",0.160029828486204,"N",TRUE
"36","N",0.160029828486204,"N",TRUE
"360","Y",0.160029828486204,"N",FALSE
"3603","N",0.160029828486204,"N",TRUE
"3609","Y",0.160029828486204,"N",FALSE
"3611","N",0.160029828486204,"N",TRUE
"3613","Y",0.160029828486204,"N",FALSE
"3615","N",0.160029828486204,"N",TRUE
"3617","N",0.160029828486204,"N",TRUE
"3619","N",0.160029828486204,"N",TRUE
"362","N",0.160029828486204,"N",TRUE
"3621","N",0.160029828486204,"N",TRUE
"3624","Y",0.160029828486204,"N",FALSE
"3625","N",0.160029828486204,"N",TRUE
"3626","N",0.160029828486204,"N",TRUE
"3629","N",0.160029828486204,"N",TRUE
"363","N",0.160029828486204,"N",TRUE
"3633","N",0.160029828486204,"N",TRUE
"3634","N",0.160029828486204,"N",TRUE
"3635","N",0.160029828486204,"N",TRUE
"364","N",0.160029828486204,"N",TRUE
"3642","N",0.160029828486204,"N",TRUE
"3643","N",0.160029828486204,"N",TRUE
"3644","N",0.160029828486204,"N",TRUE
"3647","N",0.160029828486204,"N",TRUE
"3652","N",0.160029828486204,"N",TRUE
"3656","N",0.160029828486204,"N",TRUE
"3657","N",0.160029828486204,"N",TRUE
"3658","Y",0.160029828486204,"N",FALSE
"3667","N",0.160029828486204,"N",TRUE
"3669","N",0.160029828486204,"N",TRUE
"367","N",0.160029828486204,"N",TRUE
"3673","N",0.160029828486204,"N",TRUE
"3678","N",0.160029828486204,"N",TRUE
"368","N",0.160029828486204,"N",TRUE
"3683","N",0.160029828486204,"N",TRUE
"3685","N",0.160029828486204,"N",TRUE
"3688","N",0.160029828486204,"N",TRUE
"369","N",0.160029828486204,"N",TRUE
"3693","N",0.160029828486204,"N",TRUE
"3695","N",0.160029828486204,"N",TRUE
"3696","N",0.160029828486204,"N",TRUE
"3697","N",0.160029828486204,"N",TRUE
"370","N",0.160029828486204,"N",TRUE
"3703","N",0.160029828486204,"N",TRUE
"3705","N",0.160029828486204,"N",TRUE
"3706","N",0.160029828486204,"N",TRUE
"3708","N",0.160029828486204,"N",TRUE
"371","N",0.160029828486204,"N",TRUE
"3713","Y",0.160029828486204,"N",FALSE
"3714","Y",0.160029828486204,"N",FALSE
"3719","N",0.160029828486204,"N",TRUE
"373","N",0.160029828486204,"N",TRUE
"3732","N",0.160029828486204,"N",TRUE
"3736","N",0.160029828486204,"N",TRUE
"3738","N",0.160029828486204,"N",TRUE
"374","N",0.160029828486204,"N",TRUE
"3741","N",0.160029828486204,"N",TRUE
"3743","N",0.160029828486204,"N",TRUE
"3744","N",0.160029828486204,"N",TRUE
"3745","N",0.160029828486204,"N",TRUE
"3746","N",0.160029828486204,"N",TRUE
"3752","N",0.160029828486204,"N",TRUE
"3754","Y",0.160029828486204,"N",FALSE
"3755","N",0.160029828486204,"N",TRUE
"3759","N",0.160029828486204,"N",TRUE
"3763","N",0.160029828486204,"N",TRUE
"3768","N",0.160029828486204,"N",TRUE
"3769","N",0.160029828486204,"N",TRUE
"3772","N",0.160029828486204,"N",TRUE
"3776","N",0.160029828486204,"N",TRUE
"3779","N",0.160029828486204,"N",TRUE
"3781","N",0.160029828486204,"N",TRUE
"3786","N",0.160029828486204,"N",TRUE
"3791","N",0.160029828486204,"N",TRUE
"3793","N",0.160029828486204,"N",TRUE
"3801","N",0.160029828486204,"N",TRUE
"3803","N",0.160029828486204,"N",TRUE
"3806","N",0.160029828486204,"N",TRUE
"3807","Y",0.160029828486204,"N",FALSE
"3809","N",0.160029828486204,"N",TRUE
"3812","Y",0.160029828486204,"N",FALSE
"3816","N",0.160029828486204,"N",TRUE
"3818","N",0.160029828486204,"N",TRUE
"3823","N",0.160029828486204,"N",TRUE
"3824","Y",0.160029828486204,"N",FALSE
"3825","N",0.160029828486204,"N",TRUE
"3826","N",0.160029828486204,"N",TRUE
"3829","N",0.160029828486204,"N",TRUE
"3830","N",0.160029828486204,"N",TRUE
"3834","N",0.160029828486204,"N",TRUE
"3839","Y",0.160029828486204,"N",FALSE
"3843","N",0.160029828486204,"N",TRUE
"3848","N",0.160029828486204,"N",TRUE
"3850","N",0.160029828486204,"N",TRUE
"3852","N",0.160029828486204,"N",TRUE
"3855","N",0.160029828486204,"N",TRUE
"386","N",0.160029828486204,"N",TRUE
"3860","Y",0.160029828486204,"N",FALSE
"3864","N",0.160029828486204,"N",TRUE
"387","N",0.160029828486204,"N",TRUE
"3875","N",0.160029828486204,"N",TRUE
"3876","N",0.160029828486204,"N",TRUE
"3879","N",0.160029828486204,"N",TRUE
"3881","N",0.160029828486204,"N",TRUE
"3889","N",0.160029828486204,"N",TRUE
"389","Y",0.160029828486204,"N",FALSE
"3890","N",0.160029828486204,"N",TRUE
"3891","N",0.160029828486204,"N",TRUE
"3896","N",0.160029828486204,"N",TRUE
"3899","N",0.160029828486204,"N",TRUE
"3902","N",0.160029828486204,"N",TRUE
"3907","Y",0.160029828486204,"N",FALSE
"3908","N",0.160029828486204,"N",TRUE
"3910","N",0.160029828486204,"N",TRUE
"3911","N",0.160029828486204,"N",TRUE
"3916","N",0.160029828486204,"N",TRUE
"3919","N",0.160029828486204,"N",TRUE
"392","N",0.160029828486204,"N",TRUE
"3927","N",0.160029828486204,"N",TRUE
"393","Y",0.160029828486204,"N",FALSE
"3934","Y",0.160029828486204,"N",FALSE
"3935","N",0.160029828486204,"N",TRUE
"3938","N",0.160029828486204,"N",TRUE
"394","N",0.160029828486204,"N",TRUE
"3940","N",0.160029828486204,"N",TRUE
"3942","Y",0.160029828486204,"N",FALSE
"3943","N",0.160029828486204,"N",TRUE
"3944","N",0.160029828486204,"N",TRUE
"3948","Y",0.160029828486204,"N",FALSE
"395","N",0.160029828486204,"N",TRUE
"3951","N",0.160029828486204,"N",TRUE
"3955","N",0.160029828486204,"N",TRUE
"3957","N",0.160029828486204,"N",TRUE
"3958","N",0.160029828486204,"N",TRUE
"3966","N",0.160029828486204,"N",TRUE
"3969","N",0.160029828486204,"N",TRUE
"3970","N",0.160029828486204,"N",TRUE
"3973","N",0.160029828486204,"N",TRUE
"3977","N",0.160029828486204,"N",TRUE
"3992","Y",0.160029828486204,"N",FALSE
"3993","N",0.160029828486204,"N",TRUE
"3997","N",0.160029828486204,"N",TRUE
"3998","N",0.160029828486204,"N",TRUE
"3999","N",0.160029828486204,"N",TRUE
"4000","N",0.160029828486204,"N",TRUE
"4007","N",0.160029828486204,"N",TRUE
"4008","N",0.160029828486204,"N",TRUE
"4009","N",0.160029828486204,"N",TRUE
"4011","N",0.160029828486204,"N",TRUE
"4012","N",0.160029828486204,"N",TRUE
"4015","N",0.160029828486204,"N",TRUE
"4016","N",0.160029828486204,"N",TRUE
"4021","Y",0.160029828486204,"N",FALSE
"4022","N",0.160029828486204,"N",TRUE
"4029","N",0.160029828486204,"N",TRUE
"4031","Y",0.160029828486204,"N",FALSE
"4034","Y",0.160029828486204,"N",FALSE
"4035","N",0.160029828486204,"N",TRUE
"4036","N",0.160029828486204,"N",TRUE
"4039","N",0.160029828486204,"N",TRUE
"4040","N",0.160029828486204,"N",TRUE
"4044","N",0.160029828486204,"N",TRUE
"4049","N",0.160029828486204,"N",TRUE
"405","N",0.160029828486204,"N",TRUE
"4050","Y",0.160029828486204,"N",FALSE
"4053","N",0.160029828486204,"N",TRUE
"4054","N",0.160029828486204,"N",TRUE
"4056","N",0.160029828486204,"N",TRUE
"4057","Y",0.160029828486204,"N",FALSE
"406","Y",0.160029828486204,"N",FALSE
"4067","Y",0.160029828486204,"N",FALSE
"4070","N",0.160029828486204,"N",TRUE
"408","N",0.160029828486204,"N",TRUE
"409","N",0.160029828486204,"N",TRUE
"4098","N",0.160029828486204,"N",TRUE
"4099","Y",0.160029828486204,"N",FALSE
"4100","N",0.160029828486204,"N",TRUE
"4103","N",0.160029828486204,"N",TRUE
"4108","N",0.160029828486204,"N",TRUE
"4112","N",0.160029828486204,"N",TRUE
"4113","N",0.160029828486204,"N",TRUE
"4114","N",0.160029828486204,"N",TRUE
"4122","N",0.160029828486204,"N",TRUE
"4126","N",0.160029828486204,"N",TRUE
"4128","N",0.160029828486204,"N",TRUE
"4135","N",0.160029828486204,"N",TRUE
"4137","N",0.160029828486204,"N",TRUE
"4140","N",0.160029828486204,"N",TRUE
"4144","N",0.160029828486204,"N",TRUE
"4145","N",0.160029828486204,"N",TRUE
"4146","N",0.160029828486204,"N",TRUE
"4148","N",0.160029828486204,"N",TRUE
"415","Y",0.160029828486204,"N",FALSE
"4153","N",0.160029828486204,"N",TRUE
"4154","N",0.160029828486204,"N",TRUE
"4157","N",0.160029828486204,"N",TRUE
"4173","N",0.160029828486204,"N",TRUE
"4177","N",0.160029828486204,"N",TRUE
"418","N",0.160029828486204,"N",TRUE
"4180","N",0.160029828486204,"N",TRUE
"4181","N",0.160029828486204,"N",TRUE
"4184","N",0.160029828486204,"N",TRUE
"4187","N",0.160029828486204,"N",TRUE
"4188","N",0.160029828486204,"N",TRUE
"4191","N",0.160029828486204,"N",TRUE
"4193","N",0.160029828486204,"N",TRUE
"4194","N",0.160029828486204,"N",TRUE
"4196","N",0.160029828486204,"N",TRUE
"420","N",0.160029828486204,"N",TRUE
"4210","N",0.160029828486204,"N",TRUE
"4214","N",0.160029828486204,"N",TRUE
"4216","N",0.160029828486204,"N",TRUE
"4218","N",0.160029828486204,"N",TRUE
"4219","N",0.160029828486204,"N",TRUE
"4220","N",0.160029828486204,"N",TRUE
"4223","N",0.160029828486204,"N",TRUE
"4224","Y",0.160029828486204,"N",FALSE
"4227","N",0.160029828486204,"N",TRUE
"4228","N",0.160029828486204,"N",TRUE
"4229","N",0.160029828486204,"N",TRUE
"4233","N",0.160029828486204,"N",TRUE
"4239","N",0.160029828486204,"N",TRUE
"4240","N",0.160029828486204,"N",TRUE
"4243","N",0.160029828486204,"N",TRUE
"4246","N",0.160029828486204,"N",TRUE
"4247","N",0.160029828486204,"N",TRUE
"4248","N",0.160029828486204,"N",TRUE
"4250","N",0.160029828486204,"N",TRUE
"4253","N",0.160029828486204,"N",TRUE
"4258","N",0.160029828486204,"N",TRUE
"4259","N",0.160029828486204,"N",TRUE
"4265","Y",0.160029828486204,"N",FALSE
"4266","N",0.160029828486204,"N",TRUE
"4268","N",0.160029828486204,"N",TRUE
"4269","N",0.160029828486204,"N",TRUE
"427","N",0.160029828486204,"N",TRUE
"4274","N",0.160029828486204,"N",TRUE
"4282","N",0.160029828486204,"N",TRUE
"4284","Y",0.160029828486204,"N",FALSE
"4286","N",0.160029828486204,"N",TRUE
"4288","N",0.160029828486204,"N",TRUE
"4293","N",0.160029828486204,"N",TRUE
"4295","N",0.160029828486204,"N",TRUE
"4297","N",0.160029828486204,"N",TRUE
"4300","N",0.160029828486204,"N",TRUE
"4307","Y",0.160029828486204,"N",FALSE
"4318","N",0.160029828486204,"N",TRUE
"4320","Y",0.160029828486204,"N",FALSE
"4324","N",0.160029828486204,"N",TRUE
"4328","N",0.160029828486204,"N",TRUE
"4331","N",0.160029828486204,"N",TRUE
"4336","N",0.160029828486204,"N",TRUE
"4338","N",0.160029828486204,"N",TRUE
"4340","N",0.160029828486204,"N",TRUE
"4341","N",0.160029828486204,"N",TRUE
"4346","Y",0.160029828486204,"N",FALSE
"4347","N",0.160029828486204,"N",TRUE
"435","N",0.160029828486204,"N",TRUE
"4360","N",0.160029828486204,"N",TRUE
"4367","N",0.160029828486204,"N",TRUE
"4370","N",0.160029828486204,"N",TRUE
"4371","N",0.160029828486204,"N",TRUE
"4375","N",0.160029828486204,"N",TRUE
"4377","N",0.160029828486204,"N",TRUE
"4378","N",0.160029828486204,"N",TRUE
"4379","N",0.160029828486204,"N",TRUE
"4380","N",0.160029828486204,"N",TRUE
"4381","N",0.160029828486204,"N",TRUE
"439","N",0.160029828486204,"N",TRUE
"4390","N",0.160029828486204,"N",TRUE
"4394","N",0.160029828486204,"N",TRUE
"4395","N",0.160029828486204,"N",TRUE
"4399","N",0.160029828486204,"N",TRUE
"4400","N",0.160029828486204,"N",TRUE
"4403","N",0.160029828486204,"N",TRUE
"4404","Y",0.160029828486204,"N",FALSE
"4408","N",0.160029828486204,"N",TRUE
"4410","N",0.160029828486204,"N",TRUE
"4416","N",0.160029828486204,"N",TRUE
"4418","N",0.160029828486204,"N",TRUE
"4420","N",0.160029828486204,"N",TRUE
"4422","N",0.160029828486204,"N",TRUE
"4439","N",0.160029828486204,"N",TRUE
"4443","Y",0.160029828486204,"N",FALSE
"4447","N",0.160029828486204,"N",TRUE
"445","Y",0.160029828486204,"N",FALSE
"4450","N",0.160029828486204,"N",TRUE
"4454","N",0.160029828486204,"N",TRUE
"4458","N",0.160029828486204,"N",TRUE
"4459","N",0.160029828486204,"N",TRUE
"4463","Y",0.160029828486204,"N",FALSE
"4465","N",0.160029828486204,"N",TRUE
"4466","N",0.160029828486204,"N",TRUE
"4467","N",0.160029828486204,"N",TRUE
"4468","N",0.160029828486204,"N",TRUE
"4472","N",0.160029828486204,"N",TRUE
"4478","N",0.160029828486204,"N",TRUE
"4483","N",0.160029828486204,"N",TRUE
"4484","N",0.160029828486204,"N",TRUE
"4491","N",0.160029828486204,"N",TRUE
"4493","N",0.160029828486204,"N",TRUE
"4494","N",0.160029828486204,"N",TRUE
"4498","N",0.160029828486204,"N",TRUE
"4500","N",0.160029828486204,"N",TRUE
"4501","N",0.160029828486204,"N",TRUE
"4504","N",0.160029828486204,"N",TRUE
"4507","N",0.160029828486204,"N",TRUE
"4508","Y",0.160029828486204,"N",FALSE
"4510","N",0.160029828486204,"N",TRUE
"4511","N",0.160029828486204,"N",TRUE
"4512","N",0.160029828486204,"N",TRUE
"4517","N",0.160029828486204,"N",TRUE
"4519","N",0.160029828486204,"N",TRUE
"4520","N",0.160029828486204,"N",TRUE
"4525","Y",0.160029828486204,"N",FALSE
"4527","N",0.160029828486204,"N",TRUE
"4529","N",0.160029828486204,"N",TRUE
"453","N",0.160029828486204,"N",TRUE
"4534","N",0.160029828486204,"N",TRUE
"4535","N",0.160029828486204,"N",TRUE
"4546","N",0.160029828486204,"N",TRUE
"4552","N",0.160029828486204,"N",TRUE
"4554","N",0.160029828486204,"N",TRUE
"4555","N",0.160029828486204,"N",TRUE
"4556","N",0.160029828486204,"N",TRUE
"456","N",0.160029828486204,"N",TRUE
"4566","N",0.160029828486204,"N",TRUE
"4570","N",0.160029828486204,"N",TRUE
"4571","N",0.160029828486204,"N",TRUE
"4578","N",0.160029828486204,"N",TRUE
"4581","N",0.160029828486204,"N",TRUE
"4588","N",0.160029828486204,"N",TRUE
"4589","N",0.160029828486204,"N",TRUE
"4594","N",0.160029828486204,"N",TRUE
"4597","N",0.160029828486204,"N",TRUE
"46","N",0.160029828486204,"N",TRUE
"460","N",0.160029828486204,"N",TRUE
"4609","Y",0.160029828486204,"N",FALSE
"461","Y",0.160029828486204,"N",FALSE
"4610","Y",0.160029828486204,"N",FALSE
"4614","N",0.160029828486204,"N",TRUE
"4615","N",0.160029828486204,"N",TRUE
"4616","N",0.160029828486204,"N",TRUE
"4617","N",0.160029828486204,"N",TRUE
"4619","N",0.160029828486204,"N",TRUE
"4622","N",0.160029828486204,"N",TRUE
"4633","N",0.160029828486204,"N",TRUE
"4641","Y",0.160029828486204,"N",FALSE
"4643","N",0.160029828486204,"N",TRUE
"4651","N",0.160029828486204,"N",TRUE
"4655","N",0.160029828486204,"N",TRUE
"4656","N",0.160029828486204,"N",TRUE
"4657","N",0.160029828486204,"N",TRUE
"4658","N",0.160029828486204,"N",TRUE
"466","N",0.160029828486204,"N",TRUE
"4661","N",0.160029828486204,"N",TRUE
"4666","N",0.160029828486204,"N",TRUE
"4667","Y",0.160029828486204,"N",FALSE
"4669","Y",0.160029828486204,"N",FALSE
"4670","N",0.160029828486204,"N",TRUE
"4671","Y",0.160029828486204,"N",FALSE
"4672","N",0.160029828486204,"N",TRUE
"4673","N",0.160029828486204,"N",TRUE
"4674","Y",0.160029828486204,"N",FALSE
"4675","N",0.160029828486204,"N",TRUE
"4676","N",0.160029828486204,"N",TRUE
"4678","N",0.160029828486204,"N",TRUE
"4679","N",0.160029828486204,"N",TRUE
"4686","N",0.160029828486204,"N",TRUE
"4687","N",0.160029828486204,"N",TRUE
"4689","N",0.160029828486204,"N",TRUE
"4690","N",0.160029828486204,"N",TRUE
"4692","N",0.160029828486204,"N",TRUE
"4694","N",0.160029828486204,"N",TRUE
"4695","N",0.160029828486204,"N",TRUE
"4698","N",0.160029828486204,"N",TRUE
"470","N",0.160029828486204,"N",TRUE
"4702","N",0.160029828486204,"N",TRUE
"4703","N",0.160029828486204,"N",TRUE
"4704","N",0.160029828486204,"N",TRUE
"4706","N",0.160029828486204,"N",TRUE
"4707","N",0.160029828486204,"N",TRUE
"4708","Y",0.160029828486204,"N",FALSE
"471","N",0.160029828486204,"N",TRUE
"4713","N",0.160029828486204,"N",TRUE
"4714","N",0.160029828486204,"N",TRUE
"4715","N",0.160029828486204,"N",TRUE
"4717","N",0.160029828486204,"N",TRUE
"4718","N",0.160029828486204,"N",TRUE
"472","N",0.160029828486204,"N",TRUE
"4721","N",0.160029828486204,"N",TRUE
